image_id,main_type,secondary_type
d4569f93-c048-4544-88c9-e77cdfded005,Dragon,nan
715b6a84-08e0-4525-b8ab-d655aa1eb393,Normal,Psychic
7d867e04-bcaa-4a24-8fb0-7bf29aa9d46a,Rock,Ground
7a61e100-a47a-4e75-a3ff-7700e4184ac4,Grass,Poison
b413d052-c535-40ee-a89d-9038eb3a51d8,Ground,nan
5a1f1f29-4ae7-48f9-8b8d-b26e1266ed2c,Ice,Flying
3001b764-1e4b-4838-b22a-42551d1f62ed,Poison,Dark
145374b3-d4e5-41fc-8bef-7f0a4b4321d6,Bug,Flying
c807710f-e804-4e06-9fc3-537cbeab19f6,Fighting,nan
a2e37abc-54e9-4a0e-bae5-08e22daa8042,Poison,Dark
f4f0ea38-25cc-437a-937b-d65354618110,Bug,Fighting
fdbaddde-95ce-46b8-8581-b171d6a7eb99,Bug,Flying
b7fbbe9c-7e97-4c40-81ce-1d83be5114f3,Steel,Ghost
397a7ab9-b4cf-4cae-ae22-09b6a0359fa1,Fire,nan
e36b0fe6-6d36-44ba-88f1-c5d089d444d8,Grass,nan
db1b6d32-94b8-432c-90f2-eb5da679ebdc,Poison,Flying
5f12322e-6c20-4178-a4c1-fe1527b179f2,Dark,nan
14c4b057-0733-4be6-b263-6ab0bdb7fd41,Psychic,nan
d786ea33-a856-4019-a97b-e4a65e8b3d63,Ice,Ghost
133aba23-bf45-4244-9fdb-0a591cf06814,Fire,Rock
1d1f6c35-8313-41b9-8f9f-0175df8ddeb4,Rock,nan
b3506371-3210-4e99-b9c6-f8123c0bb8f8,Bug,Steel
50269c8d-54d0-4862-99d8-95404af86734,Ground,Ghost
d0a18e7e-0465-4126-a0fd-14f728eeb9cf,Electric,nan
df956417-5d51-4eb1-9489-1434a96d6fa6,Rock,nan
990b40a4-c692-4c4e-97ed-e6b2beeee20f,Grass,nan
56bc5964-704b-45af-88c7-ba80974101b1,Water,Ground
2c41e19c-1662-4acf-a506-4657ebe0eedd,Bug,Steel
20932cce-1057-48c4-83b5-29624df72399,Grass,Poison
7bca83b4-a3d1-4385-81de-fb251e6ba824,Ghost,nan
aabbea5a-4f40-4a30-b6b2-1206d7c7e56c,Ice,Water
2f45812d-7b89-46eb-a3b1-c449882ed584,Grass,nan
605a1ba5-3400-421a-9d24-e787d96067c0,Fire,nan
766f7e62-e651-42b0-8e3b-1f958dc4f482,Normal,nan
278b4b11-9601-49a8-88a3-eb61f086f90e,Normal,nan
dbed8bb9-1721-40ef-9c3b-7733a48f53a7,Normal,nan
84849021-33c6-4062-ba93-30d2402affd2,Ice,nan
7e2f063f-71fe-43c7-bc1a-ace041a14241,Psychic,nan
2fc22939-ec37-472e-9166-07575b2d456d,Normal,nan
7b08fc81-e0fe-4e2b-ad97-cff1bbf5ede4,Normal,Flying
32083b02-e328-44a2-8171-df62a7774587,Dark,Fire
ec85be20-c3f2-42b2-8f68-f7384bf1eb9d,Electric,nan
fd190d28-555c-4a10-aeca-f7b5057a4db8,Fire,nan
7f101e03-6c63-4ca0-b5c5-b84ff84ba627,Grass,Fairy
72b1cc92-7b5a-4e44-b506-0267a64b249e,Water,nan
44326555-3306-48f1-b6a1-1d7d9ccb9570,Normal,Fighting
c453944c-de39-4a27-8f2d-3e2b78589ecd,Psychic,nan
74088d93-5a6e-4b34-96ec-59d5fae39adb,Rock,Steel
a56af450-871b-4d6e-bc13-1c03ebeb4bdd,Ground,Psychic
d95668c2-0e0f-419d-924e-33106ceb19c6,Water,nan
07f17303-d2d3-4c26-930b-5cc504bd12ab,Grass,nan
9c8721d6-53f9-42a6-aac4-4a34b9d181bc,Dragon,Ground
1dae6cda-7462-48c5-82da-a85a12644298,Grass,nan
1f0dcdcb-c6cd-4f9e-b610-fdf2ec232275,Bug,Poison
20970391-b3fa-4479-ab67-589ad987669a,Psychic,nan
e889f13c-d9a6-4cc4-b319-6a76bcb80905,Water,Fairy
0d298134-214a-4a83-847f-f8276a3c6ce6,Water,nan
555d1609-dfca-492b-a6a1-47a39c169e3b,Grass,nan
843afb77-f035-4dd1-abae-f4e3426e9c30,Rock,Grass
3af40c65-8192-4e86-81a1-53a411361444,Electric,nan
54141e00-6b88-4131-a42d-e87915f1d781,Fire,Dark
96bc2e3c-59ff-4f9c-89c1-9e8c3de22a03,Rock,Dark
ec1d7198-522e-49ee-a23c-7e680575d6d5,Electric,Steel
eb7bcdbc-a46a-478f-8946-b0d6f657c74b,Steel,Psychic
e780da8c-dc62-4ef4-98ab-418968bad95e,Normal,nan
d7b8b5c6-a1d1-4c3e-9748-97bd48964357,Water,Flying
7ee33421-820d-4030-bff6-5780c98c0c40,Normal,Flying
22640ece-9d20-4535-90e0-0fedc9643728,Normal,nan
d4ca409f-6fdb-4ff2-b505-ddc2e3ed689d,Bug,Fairy
e365640d-de72-42bd-bb45-f84a07523902,Grass,nan
88324e22-421d-4c98-aa92-acbdbdd98991,Electric,nan
6b2ab45a-b188-4ff5-8f5a-b8cab5fad9d3,Fire,Flying
ed9ec3a7-e984-4f7a-be79-8ae7d532b951,Ground,Ghost
ba0118af-ed67-4f88-bb99-9a72f5934176,Bug,nan
8f08b081-a4ed-4094-8691-4a1ec2c673af,Ground,nan
bbe33e50-0787-4172-bc1d-728b73131e99,Rock,nan
9d2ffc12-ce7d-4c84-a093-935d9d77cb9b,Fire,Fighting
9ac7db3b-508a-4143-b91f-bc8b8bf97575,Grass,Psychic
17ea78de-db37-446b-b1b4-d94c95fca5ec,Electric,Steel
b90a1add-3f88-4a5e-b12b-58433a948e96,Bug,Water
edff2555-0a5b-42c8-b5c7-b60be4cfa450,Psychic,nan
1967e7e5-8c33-4509-9eed-5f872eb1c7a7,Ground,nan
2fcf09c8-c43e-4396-a916-011edefecb51,Psychic,nan
9b596cce-6551-4837-90fc-d00b26e51807,Fire,Psychic
dfdec706-7d40-4fbd-8494-648d09228202,Water,Flying
cc3b42c6-ed4e-4420-96a1-38fd05cd6689,Dark,Psychic
a0296ec7-7d8d-411c-a2f8-3b4eccf7e043,Grass,nan
0f3b50ac-96e8-4db6-9fed-6da718edb70a,Psychic,nan
40acf979-b50b-4744-805b-02fcfbafa7b3,Ground,Flying
b4fd9c39-bd06-4ff5-bcdb-a90fff91f068,Bug,Grass
d6e6f532-66ae-4884-9dcb-d8ef051ce6ef,Fighting,nan
3ff1bee3-87c4-491e-ab5a-fdfbb414f10d,Normal,nan
f97e869c-9412-448a-a0ab-5bdbcb72c41f,Rock,Psychic
20a6245d-0071-4b6c-b380-4945f49dec37,Water,Ground
77d99206-33f7-4c18-90e7-3ee36913c8d9,Electric,nan
104e13bc-8897-405a-9bee-a69a50ac8648,Normal,nan
253aa34a-5867-4798-97c6-ab5186d41115,Ice,Water
c0d00e36-c222-4c13-abbd-521902c47267,Water,nan
36ff2d32-b29d-4c7d-8362-513a2868981e,Psychic,Fairy
9169cc29-4f33-4435-8287-645241c60161,Steel,nan
4ce16a8a-6878-4228-b21d-47d332ebf6b6,Fairy,nan
e57e5ee8-dc51-4e52-89bb-2634d31edb4e,Fire,nan
5f2470c1-0df2-4695-996f-80436a012ca0,Normal,nan
d9d2d19a-4877-4f98-8a00-cb57d6afcd05,Grass,nan
ba60afb4-1cbc-4094-af2f-d6900bc6ac9b,Rock,Flying
0dc33266-410c-4072-b2e5-be6ca015b39f,Steel,Psychic
9ec6d783-af85-44a9-a884-77dea42d8c2d,Fairy,nan
c084c096-1980-4e60-8e76-6d58ade1c19e,Water,nan
6f5fcb2d-1542-4550-ad4b-ab08df95a3a5,Water,nan
1f3a9291-6db7-40af-88e4-7d026f599d5d,Fairy,nan
f6ecd595-f6bf-4344-bc33-c1469b4cbf56,Grass,nan
0d9d8c7d-9e72-4534-9f78-c022b797c355,Water,nan
545c6bf7-efc3-431f-9af4-ffe2bd5fc63d,Steel,Psychic
ab3ac8f6-3ded-422d-a265-50178e8ef51c,Grass,nan
b87b81ea-e9a1-4902-b6ea-e83f377eac91,Poison,nan
3ee93279-3245-4edf-b3be-b2b63cc92f7e,Water,Steel
c2b50013-2fcb-4fd3-a2d2-fcb24864f542,Fire,nan
06289935-465d-42a5-a368-60ab241ffebc,Poison,nan
c37a9fb8-4049-4686-a48d-61f9d698db1f,Water,nan
c9cc467e-e4ae-4c85-862c-a9e7f5161a03,Fighting,nan
c139752c-1b14-4d8d-95ee-a2063d883684,Bug,Rock
16bdd2d5-b722-4e1d-bfea-af9521b7703e,Bug,Electric
a157c084-9a91-49c0-ab26-6705a168b4af,Rock,Bug
68d8efd6-7141-4a82-a307-b9238ca3e1db,Bug,Grass
1fc0c52d-36f5-4f04-9408-bdd624e716e6,Water,nan
0fff8c6d-c579-4841-8006-1cbb73eecae7,Water,Psychic
2a0dbd15-a7db-430d-9a6a-1a7397f66ee6,Normal,nan
f9b7af1a-1302-48f4-b623-dbf5c0c8e89a,Normal,Flying
4a56b696-adcf-4146-923b-b0c52dc7e098,Electric,Normal
230927f6-daca-423f-8e55-517093aca593,Normal,Flying
0ebeaf36-2440-4c0a-9817-5ca7883aeaad,Rock,Fairy
000bb61d-5d7d-4471-9af9-bc9ea95d1566,Steel,nan
91974a22-d378-4fca-a4ce-58f44265f709,Normal,Flying
aed096be-89c1-4dbb-8654-078eebd6d3a5,Water,nan
8c80cec9-77a9-44f1-aa38-42c293cd396c,Normal,nan
cd1908e6-cad3-492f-bd1d-2389e06439d1,Water,Ground
5fb8cf56-a2ef-409b-abf5-d5271a3465e3,Poison,nan
870c6e15-79c0-4b84-8091-8b71175a95ed,Ground,nan
76de9c8d-a5ac-4a10-9b0c-c34d4c87141d,Ground,Dark
2fd07c58-e558-46f0-949b-2215e6c406af,Steel,Flying
e273ffbd-dc04-4fe3-b08a-7b50f36aea92,Water,nan
ba678249-2f24-4501-b789-566163f59d08,Fighting,nan
7f88a8fe-7b57-4688-84ab-82ba8fa461e0,Water,Psychic
a501b28c-8181-4915-adc8-c7f1164b00ef,Fire,Ground
fc50168e-4f11-4f4c-a7b9-f00b7099bf1e,Ice,nan
5d9671e1-a525-4af3-9ca9-6c37b159842f,Water,nan
73c836e5-6eed-4a6a-9f54-cdb06ce90b84,Normal,nan
819fedde-518d-4f77-8f8b-36b591b69c69,Poison,Water
fabf12f4-5376-4b10-838d-4e9cf3d7db80,Rock,Psychic
a56cad45-46c5-406c-a7bd-57ac4d59351a,Fighting,nan
d14844fc-d86d-4eb7-bd3b-0db31d29155f,Psychic,nan
2287cb1d-ae96-4ca3-acf9-1a4b80463d24,Rock,Steel
f23d590e-e3eb-4afe-b405-ce673a151c23,Dark,Flying
50166b0d-6a5c-43f9-9433-3c600401c0a7,Normal,nan
1479664d-e4bf-43b2-9229-05211808a673,Grass,Ice
b8f9ac3d-91aa-4e5c-80d9-8a5ac6862cec,Rock,Poison
c5f749bd-0beb-4680-abb9-716d63e8b963,Water,Dark
06a3903b-3cf9-46bf-98d3-8ee540fb8add,Grass,Flying
8a7cde44-f1bc-458b-a2c2-e15110706ccf,Normal,nan
1c298afc-2b34-47d0-b300-2099c9c715d5,Steel,Fairy
4393a2ff-ed5f-426e-923e-04d2eb60b446,Water,Flying
a1651a16-b05c-4ab0-9ec2-96f61c049e4b,Electric,nan
9064f5f0-d9b2-4753-8231-fb1a894d592d,Grass,nan
5ce5f957-4200-44e7-a4cf-ba111da2bdab,Fire,nan
9fc7d970-123a-4b13-83c7-6bfa97180e0b,Rock,Water
9e0a3018-4419-4c55-bcf3-74918637a789,Normal,nan
ee32c0c5-a6e7-4002-b86c-035c0c20daaa,Ground,Dragon
3bff74fb-3306-428a-bd05-58313e65f49a,Ground,nan
ec9e3ab1-7b23-47cd-8270-189cddcb6747,Water,Fairy
554fb109-285c-4d4b-b5a8-cb653b93e4d0,Fire,nan
d84267a6-4c98-49c2-9210-2579e95de6b6,Grass,Poison
6b04f4ea-6333-42d3-9be4-4b9a3c83f957,Ghost,Fire
03826a2e-f15d-438a-a9c7-6e36c430d5c1,Normal,Flying
a003e313-ab27-4479-abfb-c9526bf47202,Bug,Fairy
bf23a174-2b63-490f-86c1-89d3ea4733da,Ground,nan
f11c16c7-b8ab-4158-a365-1a16bfd6670e,Normal,nan
74304dc5-9fdc-4810-b597-b9bb7bd5b96b,Rock,nan
ec36b353-e810-42dd-8dbd-2ca963c5b0eb,Normal,nan
37b3f371-9833-48c6-a9d6-d768ed962ca8,Ghost,nan
33fa606e-1676-4e03-9ece-5dfabcac3e56,Normal,nan
9065b4e0-6b07-4be7-9143-13caa25d81e3,Psychic,nan
4c1e56ab-71a9-4949-bc56-0fe39b4243ed,Fire,Ghost
302a642c-9b7b-4a3f-b098-1cca68520f2c,Bug,Poison
8c3cbbdb-85e7-49c1-9e07-9627b8e74fc6,Grass,Steel
96f6f857-7b51-4dcb-893e-b30fc2b50127,Dragon,Flying
6893e71f-ddc0-4666-bd6a-8fe0d5665b70,Dragon,Electric
35a4a95b-ea00-49fd-9af7-7876bbc0f6cd,Ghost,Poison
9a3d3d84-f59f-4c4f-aa18-f59aaa9f6edc,Ice,nan
1c5fa20f-d8df-42d7-8091-64a37db7cb92,Grass,nan
4b0ca516-4c3e-468d-a0e9-11efb30f3ca3,Water,nan
7f1967d2-e031-4973-adfb-9f72b49b43f3,Water,nan
be85a130-3700-40ba-a3d7-84303587d441,Dark,nan
66f319e2-8665-43cd-b6f4-65b18a79dd22,Fighting,nan
fac84880-3ee5-4417-bbab-465129697ec4,Steel,Rock
6af58174-6f1e-46b7-b80a-e67a226e5aa5,Fire,nan
2e8df4cc-5edf-43a3-9308-11e56a21f4f2,Normal,Flying
241df78b-d3ee-4a3e-add5-fb032a4bc641,Steel,nan
32db2916-eff4-4fbd-8690-f70445d5856a,Fighting,nan
ca94308c-fecc-4e91-acff-469c28723514,Electric,nan
8ea22988-ea21-4022-92a8-ed60f7a483d1,Normal,nan
09ca589a-120f-475d-8b83-5ec0cdaf24b7,Fire,nan
3af14706-2357-409a-be75-a2f7cd30c0c8,Ghost,Grass
da5f348d-8ab7-408c-a3ea-4ed8fabad667,Grass,Ice
5211bdca-423d-4834-829d-29ef9c357e7f,Psychic,nan
3b9c4670-90e7-4093-a632-187c3a558259,Dragon,nan
b1723fa5-5622-4ca1-82b4-bc3b720db6e6,Bug,nan
4a96df35-dca8-4818-b424-e0ddc1b80ee6,Water,nan
f281fe67-3ba9-485e-b4fa-ae01d837b2ef,Normal,nan
2e53e4ff-4d06-401e-8e88-6c784a60de83,Water,nan
6a92d9f5-2db1-40fb-ad31-f3ae4c414ac0,Fire,nan
f91aaf32-9cff-4446-8098-60ab648cc321,Dark,Ice
014d04dc-3ced-4eed-bee4-799e204b1af6,Bug,Grass
61eeb498-0c0a-4696-ad38-d44d9766af46,Rock,nan
9a0982c6-00fc-4d87-a00e-869fe6671f52,Normal,nan
2e66cc65-606b-469b-954d-b356495a7db2,Water,Ground
27128783-e216-4cff-9ba2-1fb76fdee8a1,Water,nan
d13afd88-667e-4062-918c-da9908a7c41a,Ice,nan
75baf5d8-a485-43fd-9cf1-e48726bca337,Psychic,Fairy
f589c984-c484-4d15-933f-546162a07118,Water,Flying
7f95a9b0-214b-40c1-a29b-bc63a4a57c04,Ghost,Grass
201bfd84-86eb-4a5f-bae7-0c8f57151e66,Water,Rock
3d948ffa-8ac8-495e-bbc3-a9596b5e8164,Grass,Poison
56e98c22-da85-4932-9979-ba846fed4499,Rock,Fairy
88865e61-89c4-4a7e-8120-1d9ea788aa46,Electric,Normal
5ba3d052-081c-4dd3-aed4-60a55be91c08,Rock,Water
8a353082-f99f-4f79-95aa-b0c37557108f,Normal,Flying
62ff83b4-fe4b-4385-9593-6adbe61cef68,Bug,Flying
5f791330-28a0-4e54-828b-8dc9ba62ca2c,Steel,nan
67caf9e9-e691-47e2-961b-b0888498fa99,Dragon,nan
acb6fce9-f549-4805-a44b-01ef967d19e8,Grass,Flying
030cdb27-35e0-4f99-a065-639c471f9a3b,Ground,Dragon
5e000b5d-a483-469b-8cc0-b19ea373fee9,Water,Ground
a7633d85-60aa-44f5-98f1-1f3c436a4a34,Ground,Steel
8f87e915-c542-4500-9fcc-dba768fcc20c,Normal,Flying
44209921-6bb9-46c0-a22b-9f75026977ff,Normal,Fairy
6e6f0c2d-208c-4d34-9a4b-3aa0a76b8a35,Normal,nan
c3fa7ec3-d2a5-4afb-a1af-66ebe39e95fb,Water,nan
661a0728-5ed5-4c0f-8984-6559b36a07fe,Dark,Steel
b6905cca-70d7-406d-982e-d329a47dc48d,Grass,Fairy
7eb72f83-9053-4a84-bd83-11f9cbfc9c8e,Bug,Water
74642b96-a2dd-4d65-85c8-19a1b60a0e40,Grass,Poison
74a9efb5-eb18-461f-81e4-3ce44d5bcbb9,Bug,Electric
15d51bfc-fc63-474c-8769-2ce809e1ae18,Grass,Ghost
bc714105-344f-4d57-b4c9-c2802da7bd3b,Rock,Ground
a972365c-3e5f-4b5e-8e59-ae761479a4aa,Rock,Ice
be466aa4-bfbd-4433-b0cb-a6e6326675ae,Poison,nan
46f2ca07-3921-4437-a730-6c8c29860b06,Normal,Flying
2d486558-9eb8-49f9-8364-1cd11508682f,Electric,Steel
ac32e831-bfe7-45ff-a559-e819b386fa87,Water,nan
3afc13bb-acd9-4e05-9896-e6eeb56b0b05,Grass,nan
48f3c953-6f50-4e5a-bfde-1d3df3c2484d,Normal,nan
7f5d8bbd-88e5-42b5-af33-9c8686ab8e92,Grass,Steel
9bc53495-5c84-4b92-a44d-f8721e42e83b,Ghost,nan
2486464b-2e82-4778-830c-99fda0e09a90,Normal,Flying
22f14c89-63dd-41a1-81a7-5f34f0baaff0,Dragon,Flying
1f08c7d3-f8ed-496e-bec5-c4776dd12518,Ground,nan
9f21ddcb-da95-4e56-a83f-995736a30841,Ghost,Ground
96114a21-1404-4491-88be-f3f892a85b53,Bug,nan
e1d10b6d-0216-4ba0-bd37-639b98debce5,Poison,Water
b3b1717d-ae5b-4b1e-ae3f-f33f0ee79f22,Electric,nan
ee6d6539-b737-4f0e-97c9-87e1ff2d2840,Bug,Flying
093fd1a0-7018-4607-98f6-e339ade95cbd,Ground,Psychic
c16c8b11-61dc-4ffe-b67e-d9ed66754ad2,Bug,Electric
c5bf602a-7abb-43c2-a399-44c992137749,Psychic,Flying
5b00745d-10a3-4422-baa7-1fa1dab348b1,Psychic,Steel
a82a11c5-48eb-470a-aaf6-85fc3dff2fce,Fighting,Flying
56af4f3f-df09-4d63-8c39-8f545356c609,Bug,Grass
8e7b6da0-0797-44bc-963d-03fa5d604a99,Bug,Flying
7d3549f3-81af-4409-a1be-b084475fdb93,Water,nan
fd093f59-8215-4905-a3b4-ba7c6eca1f3c,Water,Psychic
32c2d359-5a8f-499b-81ee-5a30e3b19bfd,Water,Bug
69092b53-9303-40e8-9ecf-109f45cebf0f,Ghost,Ground
6b957b8b-293f-45b3-9700-9384d610b0fd,Fire,Dragon
1c620ef7-ec92-4b43-be0b-a7533a0d8c27,Electric,Flying
112129ad-2446-4570-834a-8b5376d41af8,Water,Dark
b1f7563f-19f6-4975-972d-4ba90e012b9d,Fairy,nan
02c43aab-3d30-4f86-8f7b-7ba4eb6520a5,Grass,nan
aefed325-f4b8-4759-83b2-03c8dec76a38,Ghost,Flying
219b503e-a9bd-4b15-b76f-3f4271adfcbb,Grass,nan
a4f930d7-6699-4b44-959f-12b9d9fb8cbd,Normal,Fairy
2bacf07d-7bbf-4177-a9c5-03775ed68fa9,Grass,nan
32e66f27-07d2-496a-a7f5-7477fb7136d4,Water,nan
80152797-5b71-4bc5-84ea-103c4a97cef9,Normal,Flying
f6ff9f3d-812a-4492-8302-90e29836c833,Normal,nan
fe72357a-3290-4976-b382-95ddbe5be01a,Normal,Fighting
6da798b9-c780-4b18-b163-f2c4d7181b50,Ghost,Dark
53216760-0088-444d-8a47-dd1b2c19ff29,Dark,nan
b0563ccb-5ca4-4a53-864f-0180ca4bc12f,Grass,nan
12d0c6a7-8907-4570-8e8e-5b2b6e66f07b,Bug,nan
4bc45b1e-cf47-4017-8fa2-931fcdc1a5c2,Normal,nan
7375b21d-65d4-4849-a521-7236ac16d5d7,Psychic,nan
ae409236-6751-423c-93a0-ec7649c67464,Poison,nan
5a0e6339-a001-4ba7-9df9-89cf3df6a449,Psychic,Grass
dcd05dbe-b11a-4e63-b046-b791b6f5f973,Grass,Fighting
ac77bcc7-ae6a-4955-83f5-ace1d2c2acfd,Dark,Dragon
369be6fe-b146-425f-9f35-6c0a8d847406,Bug,nan
32472fbf-51bb-4033-8d4d-63ecb666524a,Dragon,nan
f0004d96-ad7e-4ead-8972-5b0a0f470591,Fighting,Dark
0c4ff848-5142-4f08-84bc-9e0042c5fb82,Dark,nan
507c28fb-5350-4d5f-a9ba-c520fc71bf58,Water,nan
551e64ab-62f9-4207-8185-6970f2c7a1b0,Water,Ice
0f93d0de-9268-4814-9877-df27f6a17bbe,Normal,nan
d0d5abe6-5497-47bc-ac41-2d31f7d73bbc,Fire,nan
deb855d4-d683-4885-b0ba-58d3176bc1f5,Dark,Steel
c5677b9a-a0c0-48fe-a6b9-21b1b62fc60e,Electric,nan
5d111c27-c62f-4260-8fa2-f77257a24e55,Normal,nan
2d49565b-131d-4a08-ab44-6484964726ce,Poison,Fighting
a68efc7a-511c-4bf6-9a4d-344e0fb46bb1,Psychic,Flying
c566e7c1-c562-42d0-b13d-5a7cd766f756,Steel,Rock
d15c0b13-20b4-4c4a-8476-77436c51354f,Ground,Dark
e8731564-e188-4b4d-bad6-be266dd18f37,Psychic,nan
c9267509-c6da-4abd-93ef-707132378946,Ice,nan
0e721de3-9ed9-43fb-9b26-6fa5e13e4c9e,Dragon,nan
0072b423-35dd-4acf-a94c-6befdd88be82,Normal,nan
992a58b2-b919-43eb-b194-3942f217e547,Grass,nan
3741fa48-2a66-4634-bdc1-f47af5b6c946,Bug,nan
5ad6ae81-352a-4a87-b3ef-f23996656a8c,Psychic,nan
a6515414-adbd-42b3-979e-992df3ed9ece,Electric,nan
9c5592e0-35e6-43bb-9178-f86b2cbc2539,Rock,Fighting
ac47fdc1-5fbe-4abd-9e53-c2723e47085d,Psychic,nan
ffe10459-867c-491f-8f63-6741c58a0088,Fairy,Flying
861b8914-3c83-466d-9ef5-ea04e7d3a59c,Grass,Poison
a51755fd-9d8b-428e-b78d-f1a1b8972138,Poison,nan
72bdb659-90cc-4f0b-b3ac-f69a0822ac96,Bug,Ground
dee37726-3dd4-476f-8162-fbd2ce78b2c6,Poison,Dragon
c94c91fb-effa-4c44-bc40-be8413b3a867,Electric,nan
a892ae0e-3834-4460-be4e-05042a944d90,Fire,nan
49c75559-93bc-4b0b-b735-0e5303eb4450,Steel,Psychic
ee528369-aba3-40df-86bf-8c9ec24cc973,Ground,nan
9b240d11-3ade-4d5f-9f89-29cc4399e623,Rock,Water
d8b849cd-817d-47ce-afab-b924cc79be8f,Fire,nan
72299871-dd82-455e-9331-f3bda57b2a21,Psychic,Flying
49f3af66-d480-4ff9-9fc4-c1405fbbeaf8,Normal,Flying
97810c82-bdb7-4623-9233-a426a8f7852c,Poison,Fire
3592c64b-2193-4d5c-bf94-b92c555c70c1,Fire,nan
5b1efebc-d24c-449b-84fb-ee122435b248,Water,Grass
e788e867-365f-47f8-a0ff-7906aba51478,Water,nan
0cf580ae-c6e0-4b5e-87f3-8ea9d7bc777d,Water,nan
e4122f9d-d2d4-438f-b3fc-977c4b7f4e1d,Grass,nan
027fec44-2c38-4656-a36f-b0c0068ae169,Bug,nan
6a7e7620-e010-4265-a8ff-2aa4fa5561c9,Fairy,nan
09626558-52d0-4e71-8d23-cc031ff3696f,Ghost,nan
bdc7ec33-ea78-4689-8a7b-a9764ebf9024,Normal,nan
f7e710a0-fd7f-4ccc-b887-4ca7fbccbaf6,Normal,nan
6d326583-b591-4493-be21-93dbc3177f34,Fairy,nan
ef9ff2cc-85af-4f5d-8253-76f38518e9b0,Psychic,nan
e9c19b73-c8c0-42f5-81ed-e579439a45e3,Fire,nan
ffbac63f-de45-4a02-93a1-0d92b6ec9d64,Ghost,Grass
b1d615dd-632a-4567-a710-e86de6b7e25c,Bug,Poison
a31dd611-6f63-4f21-be6a-8b7e32b0dbae,Psychic,Flying
0329dada-19c3-413d-8de8-5c92e08d09a8,Normal,nan
6746cb0c-c81f-4fdb-9fec-4f8277362cd1,Grass,Fighting
698dc7ef-2dcb-4f79-941d-a6305dbd028f,Bug,Poison
762e1004-5cab-4e9d-8c90-a7c0e96e8304,Ice,Ground
dd75927d-74fb-4f44-b3f7-c58d0d1d1c5d,Steel,Ground
ebe18aef-d872-469b-a2ef-ac9c5d584740,Electric,Ghost
fa08882a-d0f9-4cc2-a8ab-4b30649bc82a,Normal,Flying
27fb1fa7-6a8d-45ab-a316-6ec999e3a0d2,Psychic,Fire
a2af1cfc-8f5c-4210-8e57-b0324956978b,Water,Rock
07287a96-3ff5-42cf-93d3-8b10f1b2c69f,Psychic,nan
731fd2ec-7e8b-4561-9b0b-2fc7a4059de8,Dark,nan
27cc3b8f-1a24-42ee-9f7f-5a6d921e228b,Fighting,nan
5cd3289c-6619-4a91-b6d9-d50779a56a20,Dragon,Flying
24cbdd27-dfd6-47be-8f86-8360b174dedf,Rock,Grass
eeaee64c-03c6-4caa-b57a-d0f6d7527c44,Water,nan
e89fb934-847a-425c-a2be-ce85edc6af6c,Grass,nan
823fe08c-851c-43b5-a7cc-187d40e6d05a,Water,nan
9e8af821-f80a-469e-a9af-251d0c286ee4,Grass,Flying
11603274-e8b5-4d91-a9f0-a7a83f79156a,Bug,Flying
5ad1de8e-4104-4923-839a-0686ded03789,Dragon,nan
285fdb80-ce9d-4e6d-b43d-3f64d674a4b1,Psychic,Ghost
38b2d579-f8e1-4298-94f6-675f75e96d86,Ground,nan
c41a2525-cdec-4fe7-a6ba-489c08b26fb8,Water,Ground
9ee80479-c021-4197-a2ff-4b844acaafbd,Rock,nan
14ff768f-0bba-4184-b2dd-705df96e2374,Water,Electric
c85eb1ed-d0e7-4a04-bf5e-b8bc0d82ead3,Water,nan
80045e5e-f1c2-46d6-b937-829a96d71154,Grass,nan
d42021bb-8fff-4545-be87-a7655d0c8a3a,Dragon,Fighting
ac960961-f599-41f9-8fcb-a798175de32c,Grass,Poison
6cdcbf62-480e-4da5-9a76-86d9f811ac03,Rock,nan
f12ee4a6-8391-4cd6-9960-6ab9c2e95055,Fire,Fighting
def0b347-68c9-4eac-aef4-43790cc2fea9,Normal,nan
ba7a9bbb-a7bc-4e05-a6e4-b012d126deb0,Water,Psychic
2f78fc0f-89d2-44f1-ba22-f5ac0be9590d,Water,nan
cc97bfb4-b1d9-4fa4-b59a-8c55ed848676,Dragon,Psychic
2e70f683-0900-4318-9372-68281fb02fdc,Psychic,nan
4b74d51c-9d6d-4cf2-9a49-493979486b0e,Poison,nan
f8f01494-5289-4393-afd1-470fe28c5d91,Bug,Grass
f07021c7-d80a-46f7-90c4-311a51713520,Water,nan
2d746a48-3598-49a3-a411-bc8045c09a40,Electric,nan
4ebd5961-d0a7-4c14-bd6b-38a1f177c8ad,Fairy,nan
9a60b0fb-8e34-474a-9058-5b3851950be7,Electric,Fairy
463cdaa8-404f-47f7-bbc1-d982c87beaa2,Fire,Normal
04f16cf7-9900-4e97-9f35-06e7eeee2efb,Ice,Flying
30b25109-b84f-4c1b-9cc8-4b0978da6fbc,Fire,nan
69e26c85-b6a7-4ea9-b651-ec823d762e57,Grass,Poison
e4dc6e59-60e4-43ab-a822-c3b6e50f1e78,Normal,Flying
18a9ed70-6ce3-4f7a-b6c4-948811595913,Normal,Flying
4449bfa8-a160-46c6-b312-2efa074e740e,Fire,Flying
5561b557-2129-4d94-8250-d77e37715bb6,Fire,Fighting
4fc09ca7-30cc-4884-9a2e-7d4aaba39cbb,Ground,nan
